news_id,author,title,description,url,urlToImage,content
408,"Megan Molteni","The FDA's Green Light for a Vaccine Might Tank Ongoing Trials","The agency is close to authorizing Pfizer's Covid-19 shot. That raises questions about the fate of study volunteers and lost opportunities to collect their data.",https://www.wired.com/story/the-fdas-green-light-for-a-vaccine-might-tank-ongoing-trials/,"https://media.wired.com/photos/5fd2356c0974393cc0952bae/191:100/w_1280,c_limit/Science_Pfizer_1230009050.jpg","According to the documents released this week, Pfizer researchers plan to tell any study participants who ask whether they received placebo or the vaccine. If that volunteer falls into a group eligib… [+3602 chars]"
409,"Megan Rose Dickey","Uber wants drivers and delivery workers to get priority access to COVID-19 vaccine","Given how reliant many people have become on rideshare drivers and especially delivery workers during the pandemic, Uber is pushing for them to get priority access to the COVID-19 vaccine. Today, Uber CEO Dara Khosrowshahi sent a letter to all 50 governors as…",http://techcrunch.com/2020/12/10/uber-wants-drivers-and-delivery-workers-to-get-priority-access-to-covid-19-vaccine/,https://techcrunch.com/wp-content/uploads/2020/11/GettyImages-1229305401.jpg?w=600,"Given how reliant many people have become on rideshare drivers and especially delivery workers during the pandemic, Uber is pushing for them to get priority access to the COVID-19 vaccine. Today, Ube… [+1862 chars]"
410,"Nicole Wetsman","FDA tells US health providers not to modify COVID-19 vaccine dose schedule","The FDA said US health providers should deliver COVID-19 vaccine doses on schedule, after debate among experts over whether the second shot should be delayed to stretch vaccine supply. UK officials are taking that approach.",https://www.theverge.com/2021/1/5/22214865/covid-vaccine-schedule-doses-fda-uk,https://cdn.vox-cdn.com/thumbor/bdtYi-xP-N77qGepIx4zFA0jKP8=/0x304:4250x2529/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22215024/1230430316.jpg,"The UK is delaying the second dose
Photo by Thomas Krych/SOPA Images/LightRocket via Getty Images
Health care providers in the United States should stick to the two-dose schedule for both authorize… [+3465 chars]"
411,"Nicole Wetsman","COVID-19 vaccine starts working within two weeks after first shot","The Pfizer and BioNTech COVID-19 vaccine starts working within 10 days, according to data released by the Food and Drug Administration ahead of a meeting December 10th. There are no serious safety concerns.",https://www.theverge.com/2020/12/8/22163146/covid-vaccine-fda-review-safe-effective-time-pfizer-biontech,https://cdn.vox-cdn.com/thumbor/K2fEDhu8M9oqZZ0qgScTkHjrDcU=/0x251:3500x2083/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22154480/1230010917.jpg,"Staff administer the Pfizer and BioNTech to people in the UK. | Photo by Victoria Jones / Pool / Getty Images

 

 The Pfizer and BioNTech COVID-19 vaccine is safe, effective, and starts working wit… [+3617 chars]"
412,"Ed Cara","FDA Authorizes Moderna Covid-19 Vaccine for Emergency Use","On Friday, the Food and Drug Administration authorized the emergency use of a covid-19 vaccine developed by the Massachusetts-based biotech company Moderna. It’s the second such good news in as many weeks, following the FDA’s authorization of Pfizer and BioNT…",https://gizmodo.com/fda-authorizes-moderna-covid-19-vaccine-for-emergency-u-1845899236,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/nscu7fv0utfgxvbvsgid.jpg","On Friday, the Food and Drug Administration authorized the emergency use of a covid-19 vaccine developed by the Massachusetts-based biotech company Moderna. Its the second such good news in as many w… [+5155 chars]"
413,"Kim Lyons","Hackers backed by Russian government reportedly breached US government agencies","A Russian government hacking group has compromised the Treasury and Commerce departments and other US government agencies. The group, known as APT29, or Cozy Bear, is also the group that officials believe targeted COVID-19 vaccine research over the summer.",https://www.theverge.com/2020/12/13/22173035/hackers-russia-breached-us-government-agencies-email-cozy-bear,https://cdn.vox-cdn.com/thumbor/G9ooK8RSWtM4hHiFYHKMRjIOXMs=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/8792127/acastro_170629_1777_0008.jpg,"Cozy Bear, aka APT29, is also believed responsible for targeting COVID-19 vaccine research
Illustration by Alex Castro / The Verge
The same Russian government hacking group responsible for a securi… [+1290 chars]"
414,"Jay Peters","An algorithm put just seven medical residents on Stanford Medicine’s initial COVID-19 vaccine distribution list","An algorithm determining which Stanford Medicine employees would receive its 5,000 initial doses of the COVID-19 vaccine included just seven medical residents / fellows on the list. Stanford Medicine leadership has since apologized and promised to re-evaluate…",https://www.theverge.com/2020/12/20/22191749/stanford-medicine-covid-19-vaccine-distribution-list-algorithm-medical-residents,https://cdn.vox-cdn.com/thumbor/pvRn6WRq6J3mty-UWA1EDgq6sx8=/0x282:5908x3375/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22186072/1292266593.jpg,"Photo by Hugh Hastings/Getty Images

 

 An algorithm determining which Stanford Medicine employees would receive its 5,000 initial doses of the COVID-19 vaccine included just seven medical resident… [+3340 chars]"
415,"Matt Novak","Australia Scraps Homegrown Covid-19 Vaccine After Trial Participants Get 'False Positive' Test Results For HIV","The Australian government canceled its homegrown covid-19 vaccine development plans with the University of Queensland on Friday after vaccine trial participants showed “false positives” in tests for HIV. The Australian vaccine was developed using a protein fr…",https://gizmodo.com/australia-scraps-homegrown-covid-19-vaccine-after-trial-1845858451,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/mkj5lexewh3lbrhnbk0e.jpg","The Australian government canceled its homegrown covid-19 vaccine development plans with the University of Queensland on Friday after vaccine trial participants showed false positives in tests for HI… [+3934 chars]"
416,"Karissa Bell","Facebook adds new notifications for COVID-19 misinformation","Facebook is doing more to alert users who have shared dangerous misinformation about the coronavirus pandemic. The social network is introducing a new notification that will tell users that a post they liked, shared or commented on has been removed due to “po…",https://www.engadget.com/facebook-notifications-harmful-coronavirus-misinformation-191233820.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-12%2Fea692660-3f08-11eb-aff9-b2a3543199a6&client=amp-blogside-v2&signature=d69ed10b854285aa67102b2223f2577d088d6b11,"With the latest update, Facebook is now acknowledging those messages didn’t go far enough. The new notifications will be much more detailed. “Clicking on the notification will take users to a landing… [+1411 chars]"
417,"Brian Kahn on Earther, shared by Andrew Couts to Gizmodo","What's Truly Terrifying About the Stumbling Covid-19 Vaccine Rollout","A cursory glance at country-by-country covid-19 vaccinations shows the U.S. well ahead of other countries. But dive a little below the surface and the data tell a different story. While more than 2.1 million people have received their first covid-19 vaccine s…",https://earther.gizmodo.com/whats-truly-terrifying-about-the-stumbling-covid-19-vac-1845967591,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/dnp3j64crmmz8ckjzflv.jpg","A cursory glance at country-by-country covid-19 vaccinations shows the U.S. well ahead of other countries. But dive a little below the surface and the data tell a different story. While more than 2.1… [+6546 chars]"
418,"Darrell Etherington","FDA grants emergency use authorization for Pfizer’s COVID-19 vaccine, distribution to begin within days","The U.S. Food and Drug Administration (FDA) has granted an Emergency Use Authorization (EUA) for the COVID-19 vaccine developed by Pfizer and its partner BioNTech, the New York Times first reported on Friday night, and later supported by The Wall Street Journ…",http://techcrunch.com/2020/12/11/fda-grants-emergency-use-authorization-for-pfizers-covid-19-vaccine-distribution-to-begin-within-days/,https://techcrunch.com/wp-content/uploads/2020/11/GettyImages-1229654222.jpg?w=600,"The U.S. Food and Drug Administration (FDA) has granted an Emergency Use Authorization (EUA) for the COVID-19 vaccine developed by Pfizer and its partner BioNTech, the New York Times first reported o… [+2133 chars]"
419,https://www.facebook.com/bbcnews,"Covid-19: China approves Sinopharm vaccine for general use","The Sinopharm vaccine is the first in China to be approved beyond emergency use.",https://www.bbc.co.uk/news/world-asia-china-55498197,https://ichef.bbci.co.uk/news/1024/branded_news/11F11/production/_116298437_gettyimages-1230209584.jpg,"image copyrightGetty Images
image captionBoth the UAE and Bahrain have already granted emergency use of the Sinopharm vaccine for key workers
Chinese authorities have given conditional approval for… [+5528 chars]"
420,"Darrell Etherington","FDA panel recommends approving Pfizer’s COVID-19 vaccine emergency use authorization","An independent panel of experts has recommended Food and Drug Administration (FDA) has now voted to approve an official Emergency Use Authorization (EUA) for the Pfizer/BioNTech COVID-19 vaccine. This means that it’s one step closer to beginning to be adminis…",http://techcrunch.com/2020/12/10/fda-panel-recommends-approving-pfizers-covid-19-vaccine-emergency-use-authorization/,https://techcrunch.com/wp-content/uploads/2020/12/GettyImages-1230032451.jpg?w=603,"An independent panel of experts has recommended Food and Drug Administration (FDA) has now voted to approve an official Emergency Use Authorization (EUA) for the Pfizer/ class="crunchbase-link" href=… [+1610 chars]"
421,"Ed Cara","Pfizer's Covid-19 Vaccine Wins Crucial Vote, Now One Step Away From FDA Authorization","The covid-19 vaccine developed by Pfizer and BioNTech is one big step closer to reaching the American public. On late Thursday afternoon, a group of outside experts assembled by the Food and Drug Administration largely voted to recommend the vaccine for emerg…",https://gizmodo.com/pfizers-covid-19-vaccine-wins-crucial-vote-now-one-ste-1845855119,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/vlssocuxkarzue3aw2po.jpg","The covid-19 vaccine developed by Pfizer and BioNTech is one big step closer to reaching the American public. On late Thursday afternoon, a group of outside experts assembled by the Food and Drug Adm… [+2434 chars]"
422,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker","Track COVID Vaccinations With These Websites","Less than a month after the first vaccine against COVID-19 was authorized for use in the US, the CDC reports that we have distributed 17 million doses and vaccinated 4.8 million people. (Full protection requires two doses, so most people have only gotten thei…",https://vitals.lifehacker.com/track-covid-vaccinations-with-these-websites-1846001330,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ojztqqs18vn0zxjlgxov.png","Less than a month after the first vaccine against COVID-19 was authorized for use in the US, the CDC reports that we have distributed 17 million doses and vaccinated 4.8 million people. (Full protect… [+1710 chars]"
423,"Ed Cara","Nervous About Covid-19 Vaccines? Here's How Scientists Are Feeling","As the first covid-19 vaccines roll out across the U.S., some of us are chanting “inject me now!”, while others are anxious about potential side effects. I reached out to two dozen scientists and public health experts to see how they’re feeling about these va…",https://gizmodo.com/nervous-about-covid-19-vaccines-heres-how-scientists-a-1845881262,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/pisgujqsrxmkfdym5i12.jpg","As the first covid-19 vaccines roll out across the U.S., some of us are chanting inject me now!, while others are anxious about potential side effects. I reached out to two dozen scientists and publi… [+7629 chars]"
424,"Sam Blum","How Joe Biden Plans to Tackle COVID in His First 100 Days","President-elect Joe Biden is walking into the White House with the task of steering the United States away from a pandemic that’s killed nearly 290,000 Americans in nine months. As he awaits inauguration, COVID-19 is surging nationally; hospitalizations are i…",https://lifehacker.com/how-joe-biden-plans-to-tackle-covid-in-his-first-100-da-1845845156,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/nv5xqcu0ve04tjc5eg81.jpg","President-elect Joe Biden is walking into the White House with the task of steering the United States away from a pandemic thats killed nearly 290,000 Americans in nine months. As he awaits inaugurat… [+3683 chars]"
425,"Ed Cara","The FDA Has Authorized Pfizer’s Covid-19 Vaccine for Emergency Use","On Friday, the Food and Drug Administration granted an emergency use authorization to the covid-19 vaccine developed by Pfizer and BioNTech, making it the first vaccine against the viral pandemic that will reach the American public. The decision was expected …",https://gizmodo.com/the-fda-has-authorized-pfizer-s-covid-19-vaccine-for-em-1845862138,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/svv7qufhnvlcqtv2mzic.jpg","On Friday, the Food and Drug Administration granted an emergency use authorization to the covid-19 vaccine developed by Pfizer and BioNTech, making it the first vaccine against the viral pandemic tha… [+6567 chars]"
426,"Matt Novak","Two Allergic Reactions to Covid-19 Vaccine on Tuesday Prompt New Warning in UK","The UK’s top health agency issued a warning on Wednesday that anyone with “significant” allergies to food, medicine, or vaccines should not receive the vaccine, according to a new report from the BBC. The warning comes as two health care workers in England wi…",https://gizmodo.com/two-allergic-reactions-to-covid-19-vaccine-on-tuesday-p-1845840871,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/slqh4fb5hqnq04thwdti.jpg","The UKs top health agency issued a warning on Wednesday that anyone with significant allergies to food, medicine, or vaccines should not receive the vaccine, according to a new report from the BBC. T… [+2944 chars]"
427,NULL,"Fauci says he's confident in the vaccine. Here's why","Dr. Anthony Fauci, the director of the National Institute of Allergy and Infectious Diseases, said he feels fine after getting a Covid-19 vaccine and is very confident in the efficacy of the Moderna and Pfizer Covid-19 vaccines.",https://www.cnn.com/videos/health/2020/12/22/anthony-fauci-moderna-vaccine-sot-vpx-tsr.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201222181942-fauci-sot-super-tease.jpg,NULL
428,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker","We're Probably Days Away From a COVID Vaccine","The FDA’s vaccine advisory panel spent all of yesterday discussing the results of Pfizer and BioNTech’s COVID vaccine studies. At the end of the day, they voted “yes” to the question of whether the available science suggests the benefits of the vaccine outwei…",https://vitals.lifehacker.com/were-probably-days-away-from-a-covid-vaccine-1845861896,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/poksv2a5s4j0up4aeagw.jpg","The FDAs vaccine advisory panel spent all of yesterday discussing the results of Pfizer and BioNTechs COVID vaccine studies. At the end of the day, they voted yes to the question of whether the avail… [+8147 chars]"
429,"Christina Maxouris, CNN","US sets Covid-19 case, hospitalization and death records ahead of key meeting for Moderna's vaccine","The US on Wednesday reported record numbers for Covid-19 cases, hospitalizations and deaths, ahead of a key meeting for what could be the country's second Covid-19 vaccine to get the green light.",https://www.cnn.com/2020/12/17/health/us-coronavirus-thursday/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201217013300-us-coronavirus-1215-super-tease.jpg,"(CNN)The US on Wednesday reported record numbers for Covid-19 cases, hospitalizations and deaths, ahead of a key meeting for what could be the country's second Covid-19 vaccine to get the green light… [+7296 chars]"
430,NULL,"Why some communities may have trouble receiving Covid-19 vaccines","CNN's Omar Jimenez takes a closer look at "pharmacy deserts" and the impact they can have on communities trying to access the coronavirus vaccine.",https://www.cnn.com/videos/politics/2020/12/24/pharmacy-deserts-coronavirus-vaccine-jimenez-es-pkg-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201224064635-chicago-woman-coronavirus-vaccine-super-tease.jpg,NULL
431,NULL,"Watch CNN's Dr. Sanjay Gupta get the Covid-19 vaccine","CNN's Dr. Sanjay Gupta takes us behind the scenes with him as he gets the coronavirus vaccine at Grady Memorial Hospital in Atlanta, Georgia.",https://www.cnn.com/videos/health/2020/12/18/dr-sanjay-gupta-receives-coronavirus-vaccine-newday-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201218121600-video-thumbnail-gupta-vaccination-super-tease.jpg,NULL
432,https://www.facebook.com/bbcnews,"Sinovac: What do we know about China's Covid-19 vaccine?","The Sinovac vaccine is yet to finish late-stage trials, but is already being shipped to other countries.",https://www.bbc.co.uk/news/world-asia-china-55212787,https://ichef.bbci.co.uk/news/1024/branded_news/69A6/production/_115864072_gettyimages-1229946482.jpg,"image copyrightGetty Images
image captionSinovac is a Beijing-based pharmaceutical company
As the global race to produce a Covid-19 vaccine continues, China appears to have made huge strides, with … [+5609 chars]"
433,NULL,"Biden says Trump should get some credit","President-elect Joe Biden received his first course of the Pfizer-BioNTech Covid-19 vaccine and said he did so to be a demonstration and in hopes "people will be prepared to get the vaccine."",https://www.cnn.com/videos/health/2020/12/21/joe-biden-receive-coronavirus-vaccine-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201221152052-01-biden-vaccine-screengrab-super-tease.jpg,NULL
434,"Laura Smith-Spark, Mia Alberti and Niamh Kennedy, CNN","UK prepares to give first Covid-19 vaccinations as the world watches","Britain's healthcare providers are gearing up to start giving the first doses of the Pfizer/BioNTech vaccine, less than a week after the United Kingdom became the first Western nation to approve a Covid-19 vaccine.",https://www.cnn.com/2020/12/07/uk/uk-covid-first-vaccinations-pfizer-gbr-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201206083703-pfizer-facility-belgium-1203-super-tease.jpg,"London (CNN)Britain's healthcare providers are gearing up to start giving the first doses of the Pfizer/BioNTech vaccine, less than a week after the United Kingdom became the first Western nation to … [+9487 chars]"
435,"Christina Maxouris, CNN","As the US prepares to green light a second Covid-19 vaccine, officials issue warning for the holidays","More Americans received their first dose of the Pfizer and BioNTech Covid-19 vaccine Tuesday, and the country now gears up for a possible second vaccine authorization in the next few days.",https://www.cnn.com/2020/12/16/health/us-coronavirus-wednesday/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201216003333-new-york-holiday-market-1212-restricted-super-tease.jpg,"(CNN)More Americans received their first dose of the Pfizer and BioNTech Covid-19 vaccine Tuesday, and the country now gears up for a possible second vaccine authorization in the next few days. 
In … [+6381 chars]"
436,"Dakin Andone, CNN","Here's what we know about Pfizer's vaccine","After months of development, the first Covid-19 vaccine to receive authorization in the US could be just around the corner.",https://www.cnn.com/2020/12/11/health/pfizer-vaccine-what-we-know/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201211091421-pfizer-biontech-covid-19-vaccine-vial-1208-super-tease.jpg,"(CNN)After months of development, the first Covid-19 vaccine to receive authorization in the US could be just around the corner. 
On Thursday, the US Food and Drug Administration's vaccine advisers … [+6724 chars]"
437,NULL,"Late-night hosts react to Covid-19 vaccine distribution","Late-night hosts Trevor Noah, Jimmy Fallon, Stephen Colbert, and James Corden poke fun at the first distribution of coronavirus vaccines in the US.",https://www.cnn.com/videos/media/2020/12/15/covid-us-vaccine-fallon-colbert-noah-corden-late-night-orig.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201215025418-trevor-noah-covid-vaccination-super-tease.jpg,
438,NULL,"See the TikTok team that's tackling Covid-19 vaccine misinformation","CNN's Anna Stewart reports on Team Halo, a group of health experts who create TikToks meant to encourage confidence in coronavirus vaccines by answering frequently asked questions and debunking vaccine misinformation.",https://www.cnn.com/videos/health/2020/12/11/team-halo-project-coronavirus-vaccine-pkg-stewart-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201211131254-team-halo-super-tease.jpg,NULL
439,"Jonathan Wolfe","Coronavirus Briefing: What Happened Today","President Emmanuel Macron of France has become the latest world leader to contract Covid-19.",https://www.nytimes.com/2020/12/17/us/coronavirus-today.html,https://static01.nyt.com/images/2020/12/17/multimedia/17coronavirus-nl-image/17coronavirus-nl-image-facebookJumbo.png,"For politicians, getting the shot may be a double-edged sword. Doing so in front of the cameras could boost public confidence in the vaccine or lead to accusations that theyre cutting in line.
The U… [+1191 chars]"
440,"Sam Blum","What to Do If You're Exposed to COVID-19","As COVID-19 cases spike across the country, inundating hospital systems and prompting new restrictions on economic activity in some states, it’s important to keep a key distinction in mind, at least when it comes to your own place in the tangled pandemic mess…",https://lifehacker.com/what-to-do-if-youre-exposed-to-covid-19-1845860079,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/p50py7kqughypgvpn4wd.jpg","As COVID-19 cases spike across the country, inundating hospital systems and prompting new restrictions on economic activity in some states, its important to keep a key distinction in mind, at least w… [+5485 chars]"
441,"Sheryl Gay Stolberg","Trump Claims Credit for Vaccines. Some of His Backers Don’t Want to Take Them.","A deep distrust of the government is fueling vaccine hesitancy among Republicans, who are more likely than Democrats to resist being inoculated against Covid-19.",https://www.nytimes.com/2020/12/18/us/politics/trump-vaccine-skeptics.html,https://static01.nyt.com/images/2020/12/18/us/politics/18dc-virus-gop-vaccine-1/merlin_181350561_528d87bc-dfb1-4530-bc2d-7ae59dbc8c28-facebookJumbo.jpg,"But Mr. Trump was notably absent. One reason for the partisan divide over vaccination, experts said, is the president himself. His repeated denigration of scientists and insistence that the pandemic … [+1798 chars]"
442,"Ed Cara","Canada Is Latest to Approve Covid-19 Vaccine—and U.S. Is Likely Next","On Wednesday, Canada became the third country in the world to grant approval for Pfizer and BioNTech’s covid-19 vaccine. The decision comes just as the U.S. Food and Drug Administration is expected to make its own call this week, following a meeting of indepe…",https://gizmodo.com/canada-is-latest-to-approve-covid-19-vaccine-and-u-s-i-1845844914,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/tekyuz5qkiwhbn3nfaj3.jpg","On Wednesday, Canada became the third country in the world to grant approval for Pfizer and BioNTechs covid-19 vaccine. The decision comes just as the U.S. Food and Drug Administration is expected to… [+2637 chars]"
443,"Amy Harmon","After the Vaccine: Sore Arm, Yes. Headache, Maybe. Regrets, No.","Here is what some of the first Americans to be vaccinated against Covid-19 are saying about how they felt afterward, with some side effects but no second thoughts.",https://www.nytimes.com/2020/12/28/us/vaccine-first-patients-covid.html,https://static01.nyt.com/images/2020/12/25/us/00vaccine-whatitslike/00vaccine-whatitslike-facebookJumbo.jpg,"The Pfizer-BioNTech and Moderna vaccines both rely on a genetic technology that has never before yielded a vaccine that won regulatory approval. They are authorized for emergency use only. Studies of… [+1919 chars]"
444,"The New York Times","Britain Approves Homegrown Vaccine from AstraZeneca and Oxford","China said one of its candidates was effective. A congressman-elect from Louisiana has died of Covid-19 complications. Long-term symptoms are sending patients back to the hospital. Here’s the latest on the pandemic.",https://www.nytimes.com/live/2020/12/30/world/covid-19-coronavirus-updates,https://static01.nyt.com/images/2021/01/29/world/29virus-briefing-britain-vaccine-sub/29virus-briefing-britain-vaccine-sub-facebookJumbo.jpg,"LiveUpdated Dec. 30, 2020, 5:30 a.m. ET
Dec. 30, 2020, 5:30 a.m. ET
China said one of its candidates was effective. A congressman-elect from Louisiana has died of Covid-19 complications. Long-term … [+21360 chars]"
445,NULL,"Pastor falsely claims 'Covid-19 is not a pandemic'","News of imminent vaccines comes as coronavirus surges throughout the US. CNN's Elle Reeve examined if the same resistance to face masks would happen to the vaccine in rural parts of the country.",https://www.cnn.com/videos/health/2020/12/10/coronavirus-vaccine-hesitancy-tennessee-rural-country-reeve-pkg-lead-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201210161205-coronavirus-vaccine-hesitancy-tennessee-rural-country-reeve-pkg-lead-vpx-00002530-super-tease.jpg,NULL
446,"Alyse Stanley",Finally!,"The first shipments of the covid-19 vaccine developed by Pfizer and BioNTech are reportedly en route to distribution centers nationwide. The first of nearly 3 million doses are expected to be doled out to health care workers and nursing homes within the comin…",https://gizmodo.com/finally-1845873618,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/lkdlkl8vyqf3euoysqic.jpg","The first shipments of the covid-19 vaccine developed by Pfizer and BioNTech are reportedly en route to distribution centers nationwide. The first of nearly 3 million doses are expected to be doled o… [+4391 chars]"
447,NULL,"How the vaccine gets from the lab to your arm","This is the long road Covid-19 vaccines take to get to you. All the while, staying ultra cold.",https://www.cnn.com/videos/business/2020/12/17/covid-vaccine-transportation-orig.cnn-business,https://cdn.cnn.com/cnnnext/dam/assets/201217180318-covid-vaccine-04-super-tease.jpg,NULL
448,"Tom McKay","Report: Trump Admin Turned Down Chance to Buy 100 Million More Doses of Pfizer's Covid-19 Vaccine","On Monday, the UK became the first country to begin mass vaccination against the novel coronavirus pandemic using a vaccine manufactured by Pifzer. That vaccine should begin being rolled out in the U.S. soon—though there might not be enough to go around for a…",https://gizmodo.com/report-trump-admin-turned-down-chance-to-buy-100-milli-1845835175,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/f9nvlpbvakbo1wbgwo6h.jpg","On Monday, the UK became the first country to begin mass vaccination against the novel coronavirus pandemic using a vaccine manufactured by Pifzer. That vaccine should begin being rolled out in the U… [+5425 chars]"
449,"Ed Cara","Headache, Fatigue, and Other Not-So-Scary Side Effects of Pfizer's Covid-19 Vaccine","Today we got the first substantial look at data on one of the covid-19 vaccines likely to reach the U.S. general public later this month. The Food and Drug Administration and the companies Pfizer and BioNTech released summary documentation of the trial data c…",https://gizmodo.com/headache-fatigue-and-other-not-so-scary-side-effects-1845836223,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/jmhqpwxgqvvipor6aik5.jpg","Today we got the first substantial look at data on one of the covid-19 vaccines likely to reach the U.S. general public later this month. The Food and Drug Administration and the companies Pfizer and… [+5520 chars]"
450,https://www.facebook.com/bbcnews,"Will pregnant women receive the Covid-19 vaccine? It depends","Without pregnant women in trials for the jab, countries are taking different approaches.",https://www.bbc.co.uk/news/world-us-canada-55340244,https://ichef.bbci.co.uk/news/1024/branded_news/2320/production/_114829980_gettyimages-1187579522.jpg,"By Holly HonderichBBC News, Washington
image copyrightGetty Images
As the long-awaited coronavirus vaccine begins to roll out, it's already clear that not everyone will have access. For pregnant an… [+6617 chars]"
451,https://www.facebook.com/bbcnews,"Covid-19: Irish government authorises Pfizer-BioNTech vaccine","The country returns to stricter coronavirus restrictions on Christmas Eve until at least 12 January.",https://www.bbc.co.uk/news/world-europe-55440223,https://ichef.bbci.co.uk/news/1024/branded_news/2A16/production/_115547701_gettyimages-1229654243.jpg,"image copyrightGetty Images
image captionThe UK became the first country to authorise the Pfizer-BioNTech Covid-19 vaccine in the world
The Irish government has authorised the use of the Pfizer-Bio… [+4106 chars]"
452,"Alyse Stanley","Google Adds Knowledge Panels in Search Results for Covid-19 Vaccines to Counter Misinformation","Google plans to counter vaccine conspiracy theories and misinformation by tacking on new knowledge panels to search results when people look up information about covid-19 vaccines. Read more...",https://gizmodo.com/google-adds-knowledge-panels-in-search-results-for-covi-1845856441,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/lreummvecagwdyqxcxro.jpg","Google plans to counter vaccine conspiracy theories and misinformation by tacking on new knowledge panels to search results when people look up information about covid-19 vaccines. 
The features lau… [+2485 chars]"
453,"Brianna Provenzano","Apple Wallet Receipt Could Serve As First Proof Of An Individual's Vaccination Status","Welcome to our dystopian hellscape, where you might soon have to flash your Apple Wallet when trying to enter an airport in order to prove that you’ve been given the covid-19 vaccine. Read more...",https://gizmodo.com/apple-wallet-receipt-could-serve-as-first-proof-of-an-i-1845959606,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/md53jhgytncuhpghgdha.jpg","Welcome to our dystopian hellscape, where you might soon have to flash your Apple Wallet when trying to enter an airport in order to prove that youve been given the covid-19 vaccine. 
According to a… [+2352 chars]"
454,"Virginia Langmaid and Annie Grayer, CNN","Most Americans will likely get a Covid-19 vaccine, Kaiser Family Foundation survey finds","Most Americans say they'll get a coronavirus vaccine, a new survey finds.",https://www.cnn.com/2020/12/15/health/survey-covid-vaccine-kaiser-monitor/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201214113957-11-pfizer-coronavirus-vaccine-1214-new-york-super-tease.jpg,NULL
